"Sample_Name","Respiration_Rate_mg_DO_per_kg_per_H","Respiration_Rate_mg_DO_per_L_per_H","Mean_Slope_All_L","Mean_Slope_All_kg","cv_before_removal_L","cv_before_removal_kg","kit_treat","flag","cv_after_removal","Mean_Slope_Removed"
"EC_009_INC-D1",-2.097,-0.602,-2.7374,-9.5452,149.636594337883,149.369704282718,"EC_009_Dry","N/A",41.8032457035498,-1.54166666666667
"EC_009_INC-D4",-1.693,-0.483,-2.7374,-9.5452,149.636594337883,149.369704282718,"EC_009_Dry","N/A",41.8032457035498,-1.54166666666667
"EC_009_INC-D3",-0.835,-0.239,-2.7374,-9.5452,149.636594337883,149.369704282718,"EC_009_Dry","N/A",41.8032457035498,-1.54166666666667
"EC_005_INC-W3",-1.21,-0.376,-0.2802,-0.9036,44.773721759949,44.7059806221715,"EC_005_Wet","N/A",4.00434924867806,-1.16233333333333
"EC_005_INC-W4",-1.16,-0.36,-0.2802,-0.9036,44.773721759949,44.7059806221715,"EC_005_Wet","N/A",4.00434924867806,-1.16233333333333
"EC_005_INC-W2",-1.117,-0.346,-0.2802,-0.9036,44.773721759949,44.7059806221715,"EC_005_Wet","N/A",4.00434924867806,-1.16233333333333
"EC_005_INC-D1",0,0,-0.031,-0.1004,139.420534096608,139.388151152241,"EC_005_Dry",NA,NA,0
"EC_005_INC-D2",0,0,-0.031,-0.1004,139.420534096608,139.388151152241,"EC_005_Dry",NA,NA,0
"EC_005_INC-D3",0,0,-0.031,-0.1004,139.420534096608,139.388151152241,"EC_005_Dry",NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
